ISIN,COMPANY,NSE_SYMBOL,BSE_SYMBOL,BSE_CODE,EXCHANGE,PRICE_SOURCE,PRICE_TICKER,LATEST_PRICE,PRICE_DATE,NSE_LISTING_DATE,BSE_LISTING_DATE
INE586X01012,G-TEC JAINX EDUCATION LIMITED,GTECJAINX,GTECJAINX,204471,NSE+BSE,NSE/Yahoo Finance,GTECJAINX.NS,,,13-NOV-2020,
INE224E01028,GACM Technologies Limited,GATECH,GATECH,531723,NSE+BSE,NSE/Yahoo Finance,GATECH.NS,,,25-JUL-2016,
INE224E01036,GACM Technologies Limited,GATECHDVR,GATECHDVR,570005,NSE+BSE,NSE/Yahoo Finance,GATECHDVR.NS,,,10-OCT-2017,
INE129A01019,GAIL (India) Limited,GAIL,GAIL#,132155,NSE+BSE,NSE/Yahoo Finance,GAIL.NS,,,02-APR-1997,
INE460C01014,GANESH HOUSING LIMITED,GANESHHOU,GANESHHOU#,126367,NSE+BSE,NSE/Yahoo Finance,GANESHHOU.NS,,,02-MAR-2007,
INE878A01011,GE Power India Limited,GVPIL,GVPIL,532309,NSE+BSE,NSE/Yahoo Finance,GVPIL.NS,,,19-APR-2000,
INE200A01026,GE Vernova T&D India Limited,GVT&D,GVTD#,122275,NSE+BSE,NSE/Yahoo Finance,GVT&D.NS,,,30-JUN-2008,
INE538A01037,GFL Limited,GFLLIMITED,GFLLIMITED,500173,NSE+BSE,NSE/Yahoo Finance,GFLLIMITED.NS,,,25-MAY-1995,
INE539A01019,GHCL Limited,GHCL,GHCL,500171,NSE+BSE,NSE/Yahoo Finance,GHCL.NS,,,31-JUL-2003,
INE0PA801013,GHCL Textiles Limited,GHCLTEXTIL,GHCLTEXTIL,543918,NSE+BSE,NSE/Yahoo Finance,GHCLTEXTIL.NS,,,12-JUN-2023,
INE289B01019,GIC Housing Finance Limited,GICHSGFIN,GICHSGFIN,511676,NSE+BSE,NSE/Yahoo Finance,GICHSGFIN.NS,,,08-MAY-1996,
INE1AG301022,GK Energy Limited,GKENERGY,GKENERGY,544525,NSE+BSE,NSE/Yahoo Finance,GKENERGY.NS,,,26-SEP-2025,
INE528A01020,GKW Limited,GKWLIMITED,GKWLIMITED,203307,NSE+BSE,NSE/Yahoo Finance,GKWLIMITED.NS,,,20-JUL-2009,
INE581X01021,GLOBE ENTERPRISES (INDIA) LIMITED,GLOBE,GLOBE,208134,NSE+BSE,NSE/Yahoo Finance,GLOBE.NS,,,07-OCT-2020,
INE075D01018,GM Breweries Limited,GMBREW,GMBREW,507488,NSE+BSE,NSE/Yahoo Finance,GMBREW.NS,,,23-AUG-1995,
INE541A01023,GMM Pfaudler Limited,GMMPFAUDLR,GMMPFAUDLR,505255,NSE+BSE,NSE/Yahoo Finance,GMMPFAUDLR.NS,,,05-MAR-2018,
INE776C01039,GMR AIRPORTS LIMITED,GMRAIRPORT,GMRAIRPORT#,132754,NSE+BSE,NSE/Yahoo Finance,GMRAIRPORT.NS,,,21-AUG-2006,
INE0CU601026,GMR Power and Urban Infra Limited,GMRP&UI,GMRP&UI,543490,NSE+BSE,NSE/Yahoo Finance,GMRP&UI.NS,,,23-MAR-2022,
INE934S01014,GNA Axles Limited,GNA,GNA,540124,NSE+BSE,NSE/Yahoo Finance,GNA.NS,,,26-SEP-2016,
INE18JU01028,GNG Electronics Limited,EBGNG,EBGNG,544455,NSE+BSE,NSE/Yahoo Finance,EBGNG.NS,,,30-JUL-2025,
INE077F01035,GOCL Corporation Limited,GOCLCORP,GOCLCORP,506480,NSE+BSE,NSE/Yahoo Finance,GOCLCORP.NS,,,26-JUN-2014,
INE586G01017,GP Petroleums Limited,GULFPETRO,GULFPETRO,532543,NSE+BSE,NSE/Yahoo Finance,GULFPETRO.NS,,,24-SEP-2004,
INE486R01017,GPT Healthcare Limited,GPTHEALTH,GPTHEALTH,544131,NSE+BSE,NSE/Yahoo Finance,GPTHEALTH.NS,,,29-FEB-2024,
INE390G01014,GPT Infraprojects Limited,GPTINFRA,GPTINFRA,533761,NSE+BSE,NSE/Yahoo Finance,GPTINFRA.NS,,,11-JUL-2016,
INE192H01020,GRM Overseas Limited,GRMOVER,GRMOVER,531449,NSE+BSE,NSE/Yahoo Finance,GRMOVER.NS,,,07-SEP-2022,
INE137I01015,GRP Limited,GRPLTD,GRPLTD,509152,NSE+BSE,NSE/Yahoo Finance,GRPLTD.NS,,,12-FEB-2015,
INE713R01022,GSP Crop Science Limited,GSPCROP,GSPCROP,544733,NSE+BSE,NSE/Yahoo Finance,GSPCROP.NS,,,24-MAR-2026,
INE871H01011,GSS Infotech Limited,GSS,GSS,532951,NSE+BSE,NSE/Yahoo Finance,GSS.NS,,,07-MAR-2008,
INE221H01019,GTL Infrastructure Limited,GTLINFRA,GTLINFRA,532775,NSE+BSE,NSE/Yahoo Finance,GTLINFRA.NS,,,09-NOV-2006,
INE043A01012,GTL Limited,GTL,GTL,500160,NSE+BSE,NSE/Yahoo Finance,GTL.NS,,,29-MAR-1995,
INE869I01013,GTPL Hathway Limited,GTPL,GTPL,540602,NSE+BSE,NSE/Yahoo Finance,GTPL.NS,,,04-JUL-2017,
INE844O01030,GUJARAT ENERGY LIMITED,GUJENERGY,GUJENERGY#,139336,NSE+BSE,NSE/Yahoo Finance,GUJENERGY.NS,,,15-SEP-2015,
INE251H01024,GVK Power & Infrastructure Limited,GVKPIL,GVKPIL,532708,NSE+BSE,NSE/Yahoo Finance,GVKPIL.NS,,,27-FEB-2006,
INE382T01030,GVP Infotech Limited,GVPTECH,GVPTECH,209405,NSE+BSE,NSE/Yahoo Finance,GVPTECH.NS,,,06-SEP-2022,
INE524A01029,Gabriel India Limited,GABRIEL,GABRIEL,505714,NSE+BSE,NSE/Yahoo Finance,GABRIEL.NS,,,20-APR-2005,
INE0RE001014,Gala Precision Engineering Limited,GALAPREC,GALAPREC,544244,NSE+BSE,NSE/Yahoo Finance,GALAPREC.NS,,,09-SEP-2024,
INE600K01018,Galaxy Surfactants Limited,GALAXYSURF,GALAXYSURF,540935,NSE+BSE,NSE/Yahoo Finance,GALAXYSURF.NS,,,08-FEB-2018,
INE297H01019,Gallantt Ispat Limited,GALLANTT,GALLANTT,532726,NSE+BSE,NSE/Yahoo Finance,GALLANTT.NS,,,04-APR-2006,
INE717W01049,Gandhar Oil Refinery (India) Limited,GANDHAR,GANDHAR,544029,NSE+BSE,NSE/Yahoo Finance,GANDHAR.NS,,,30-NOV-2023,
INE524B01027,Gandhi Special Tubes Limited,GANDHITUBE,GANDHITUBE,513108,NSE+BSE,NSE/Yahoo Finance,GANDHITUBE.NS,,,31-JAN-2007,
INE388A01029,Ganesh Benzoplast Limited,GANESHBE,GANESHBE,500153,NSE+BSE,NSE/Yahoo Finance,GANESHBE.NS,,,16-SEP-2021,
INE652V01016,Ganesh Consumer Products Limited,GANESHCP,GANESHCP,544528,NSE+BSE,NSE/Yahoo Finance,GANESHCP.NS,,,29-SEP-2025,
INE845D01014,Ganesha Ecosphere Limited,GANECOS,GANECOS,514167,NSE+BSE,NSE/Yahoo Finance,GANECOS.NS,,,09-MAR-2015,
INE691Z01023,Ganga Forging Limited,GANGAFORGE,GANGAFORGE,208199,NSE+BSE,NSE/Yahoo Finance,GANGAFORGE.NS,,,06-JUL-2021,
INE335W01016,Ganges Securities Limited,GANGESSECU,GANGESSECU,540647,NSE+BSE,NSE/Yahoo Finance,GANGESSECU.NS,,,28-JUL-2017,
INE382Z01011,Garden Reach Shipbuilders & Engineers Limited,GRSE,GRSE#,142011,NSE+BSE,NSE/Yahoo Finance,GRSE.NS,,,10-OCT-2018,
INE0JVO01026,Garuda Construction and Engineering Limited,GARUDA,GARUDA,544271,NSE+BSE,NSE/Yahoo Finance,GARUDA.NS,,,15-OCT-2024,
INE291A01017,Garware Hi-Tech Films Limited,GRWRHITECH,GRWRHITECH#,100655,NSE+BSE,NSE/Yahoo Finance,GRWRHITECH.NS,,,03-FEB-2022,
INE276A01018,Garware Technical Fibres Limited,GARFIBRES,GARFIBRES,509557,NSE+BSE,NSE/Yahoo Finance,GARFIBRES.NS,,,03-APR-2007,
INE079J01017,Gateway Distriparks Limited,GATEWAY,GATEWAY,543489,NSE+BSE,NSE/Yahoo Finance,GATEWAY.NS,,,22-MAR-2022,
INE0P8B01020,Gaudium IVF and Women Health Limited,GAUDIUMIVF,GAUDIUMIVF,544709,NSE+BSE,NSE/Yahoo Finance,GAUDIUMIVF.NS,,,27-FEB-2026,
INE287Z01012,Gayatri Highways Limited,GAYAHWS,GAYAHWS,541546,NSE+BSE,NSE/Yahoo Finance,GAYAHWS.NS,,,28-JUN-2018,
INE336H01023,Gayatri Projects Limited,GAYAPROJ,GAYAPROJ,532767,NSE+BSE,NSE/Yahoo Finance,GAYAPROJ.NS,,,22-AUG-2011,
INE916G01016,GeeCee Ventures Limited,GEECEE,GEECEE,532764,NSE+BSE,NSE/Yahoo Finance,GEECEE.NS,,,04-OCT-2006,
INE669X01032,Geekay Wires Limited,GEEKAYWIRE,GEEKAYWIRE,210728,NSE+BSE,NSE/Yahoo Finance,GEEKAYWIRE.NS,,,06-MAR-2020,
INE06XZ01023,Gem Aromatics Limited,GEMAROMA,GEMAROMA,544491,NSE+BSE,NSE/Yahoo Finance,GEMAROMA.NS,,,26-AUG-2025,
INE481Y01014,General Insurance Corporation of India,GICRE,GICRE#,140755,NSE+BSE,NSE/Yahoo Finance,GICRE.NS,,,25-OCT-2017,
INE854S01022,Generic Engineering Construction and Projects Limited,GENCON,GENCON,539407,NSE+BSE,NSE/Yahoo Finance,GENCON.NS,,,16-FEB-2021,
INE727B01026,Genesys International Corporation Limited,GENESYS,GENESYS,506109,NSE+BSE,NSE/Yahoo Finance,GENESYS.NS,,,23-JAN-2003,
INE06H201014,Gensol Engineering Limited,GENSOL,GENSOL,542851,NSE+BSE,NSE/Yahoo Finance,GENSOL.NS,,,03-JUL-2023,
INE949P01018,Genus Paper & Boards Limited,GENUSPAPER,GENUSPAPER,538961,NSE+BSE,NSE/Yahoo Finance,GENUSPAPER.NS,,,16-FEB-2015,
INE955D01029,Genus Power Infrastructures Limited,GENUSPOWER,GENUSPOWER#,130343,NSE+BSE,NSE/Yahoo Finance,GENUSPOWER.NS,,,08-JUL-2005,
INE007B01023,Geojit Financial Services Limited,GEOJITFSL,GEOJITFSL,532285,NSE+BSE,NSE/Yahoo Finance,GEOJITFSL.NS,,,01-JUL-2005,
INE047B01011,Gillanders Arbuthnot & Company Limited,GILLANDERS,GILLANDERS,532716,NSE+BSE,NSE/Yahoo Finance,GILLANDERS.NS,,,14-DEC-2009,
INE322A01010,Gillette India Limited,GILLETTE,GILLETTE#,107815,NSE+BSE,NSE/Yahoo Finance,GILLETTE.NS,,,30-JUL-2003,
INE424C01010,Ginni Filaments Limited,GINNIFILA,GINNIFILA,590025,NSE+BSE,NSE/Yahoo Finance,GINNIFILA.NS,,,10-MAY-1995,
INE068V01023,Gland Pharma Limited,GLAND,GLAND#,143245,NSE+BSE,NSE/Yahoo Finance,GLAND.NS,,,20-NOV-2020,
INE159A01016,GlaxoSmithKline Pharmaceuticals Limited,GLAXO,GLAXO#,100660,NSE+BSE,NSE/Yahoo Finance,GLAXO.NS,,,15-DEC-2000,
INE935A01035,Glenmark Pharmaceuticals Limited,GLENMARK,GLENMARK#,132296,NSE+BSE,NSE/Yahoo Finance,GLENMARK.NS,,,07-FEB-2000,
INE291W01037,Global Education Limited,GLOBAL,GLOBAL,212255,NSE+BSE,NSE/Yahoo Finance,GLOBAL.NS,,,07-DEC-2020,
INE474Q01031,Global Health Limited,MEDANTA,MEDANTA#,143654,NSE+BSE,NSE/Yahoo Finance,MEDANTA.NS,,,16-NOV-2022,
INE0JSX01015,Global Surfaces Limited,GSLSU,GSLSU,543829,NSE+BSE,NSE/Yahoo Finance,GSLSU.NS,,,23-MAR-2023,
INE792H01019,Global Vectra Helicorp Limited,GLOBALVECT,GLOBALVECT,532773,NSE+BSE,NSE/Yahoo Finance,GLOBALVECT.NS,,,27-OCT-2006,
INE0URU01010,Globale Tessile Limited,GLOBALE,GLOBALE,544234,NSE+BSE,NSE/Yahoo Finance,GLOBALE.NS,,,27-AUG-2024,
INE0V3U01015,Globe Civil Projects Limited,GLOBECIVIL,GLOBECIVIL,544424,NSE+BSE,NSE/Yahoo Finance,GLOBECIVIL.NS,,,01-JUL-2025,
INE947T01022,Globe International Carriers Limited,GICL,GICL,204730,NSE+BSE,NSE/Yahoo Finance,GICL.NS,,,18-FEB-2026,
INE615I01010,Globus Spirits Limited,GLOBUSSPR,GLOBUSSPR,533104,NSE+BSE,NSE/Yahoo Finance,GLOBUSSPR.NS,,,23-SEP-2009,
INE350Z01018,Gloster Limited,GLOSTERLTD,GLOSTERLTD,542351,NSE+BSE,NSE/Yahoo Finance,GLOSTERLTD.NS,,,26-APR-2024,
INE0TQE01026,Glottis Limited,GLOTTIS,GLOTTIS,544557,NSE+BSE,NSE/Yahoo Finance,GLOTTIS.NS,,,07-OCT-2025,
INE03JT01014,Go Digit General Insurance Limited,GODIGIT,GODIGIT#,144179,NSE+BSE,NSE/Yahoo Finance,GODIGIT.NS,,,23-MAY-2024,
INE0BJS01011,Go Fashion (India) Limited,GOCOLORS,GOCOLORS,543401,NSE+BSE,NSE/Yahoo Finance,GOCOLORS.NS,,,30-NOV-2021,
INE426D01013,Goa Carbon Limited,GOACARBON,GOACARBON,509567,NSE+BSE,NSE/Yahoo Finance,GOACARBON.NS,,,05-JUN-2007,
INE497S01012,Godavari Biorefineries Limited,GODAVARIB,GODAVARIB,544279,NSE+BSE,NSE/Yahoo Finance,GODAVARIB.NS,,,30-OCT-2024,
INE177H01039,Godawari Power And Ispat limited,GPIL,GPIL#,132734,NSE+BSE,NSE/Yahoo Finance,GPIL.NS,,,25-APR-2006,
INE260B01028,Godfrey Phillips India Limited,GODFRYPHLP,GODFRYPHLP#,100163,NSE+BSE,NSE/Yahoo Finance,GODFRYPHLP.NS,,,24-JUL-1996,
INE850D01014,Godrej Agrovet Limited,GODREJAGRO,GODREJAGRO#,140743,NSE+BSE,NSE/Yahoo Finance,GODREJAGRO.NS,,,16-OCT-2017,
INE102D01028,Godrej Consumer Products Limited,GODREJCP,GODREJCP#,132424,NSE+BSE,NSE/Yahoo Finance,GODREJCP.NS,,,20-JUN-2001,
INE233A01035,Godrej Industries Limited,GODREJIND,GODREJIND#,100164,NSE+BSE,NSE/Yahoo Finance,GODREJIND.NS,,,25-FEB-2003,
INE484J01027,Godrej Properties Limited,GODREJPROP,GODREJPROP#,133150,NSE+BSE,NSE/Yahoo Finance,GODREJPROP.NS,,,05-JAN-2010,
INE887G01027,Gokaldas Exports Limited,GOKEX,GOKEX,532630,NSE+BSE,NSE/Yahoo Finance,GOKEX.NS,,,27-APR-2005,
INE314T01033,Gokul Agro Resources Limited,GOKULAGRO,GOKULAGRO,539725,NSE+BSE,NSE/Yahoo Finance,GOKULAGRO.NS,,,11-MAR-2016,
INE020J01029,Gokul Refoils and Solvent Limited,GOKUL,GOKUL,532980,NSE+BSE,NSE/Yahoo Finance,GOKUL.NS,,,04-JUN-2008,
INE973A01010,Golden Tobacco Limited,GOLDENTOBC,GOLDENTOBC,500151,NSE+BSE,NSE/Yahoo Finance,GOLDENTOBC.NS,,,08-FEB-1995,
INE025B01025,Goldiam International Limited,GOLDIAM,GOLDIAM,526729,NSE+BSE,NSE/Yahoo Finance,GOLDIAM.NS,,,29-AUG-2005,
INE127I01024,Goodluck India Limited,GOODLUCK,GOODLUCK,530655,NSE+BSE,NSE/Yahoo Finance,GOODLUCK.NS,,,08-JAN-2015,
INE533A01012,Goodyear India Limited,GOODYEAR,GOODYEAR,500168,NSE+BSE,NSE/Yahoo Finance,GOODYEAR.NS,,,20-APR-2026,
INE0L9R01028,Gopal Snacks Limited,GOPAL,GOPAL,544140,NSE+BSE,NSE/Yahoo Finance,GOPAL.NS,,,14-MAR-2024,
INE705X01026,Goyal Aluminiums Limited,GOYALALUM,GOYALALUM,541152,NSE+BSE,NSE/Yahoo Finance,GOYALALUM.NS,,,04-NOV-2022,
INE361K01017,Gradiente Infotainment Limited,GRADIENTE,GRADIENTE,216243,NSE+BSE,NSE/Yahoo Finance,GRADIENTE.NS,,,08-MAY-2026,
INE926B01016,Grand Oak Canyons Distillery Limited,GRANDOAK,GRANDOAK,523862,NSE+BSE,NSE/Yahoo Finance,GRANDOAK.NS,,,20-APR-2026,
INE101D01020,Granules India Limited,GRANULES,GRANULES#,132482,NSE+BSE,NSE/Yahoo Finance,GRANULES.NS,,,20-JUN-2005,
INE371A01025,Graphite India Limited,GRAPHITE,GRAPHITE#,109488,NSE+BSE,NSE/Yahoo Finance,GRAPHITE.NS,,,07-FEB-2003,
INE047A01021,Grasim Industries Limited,GRASIM,GRASIM#,100300,NSE+BSE,NSE/Yahoo Finance,GRASIM.NS,,,10-MAY-1995,
INE266D01021,Grauer & Weil India Limited,GRAUWEIL,GRAUWEIL,505710,NSE+BSE,NSE/Yahoo Finance,GRAUWEIL.NS,,,20-APR-2026,
INE214F01026,Graviss Hospitality Limited,GRAVISSHO,GRAVISSHO,509546,NSE+BSE,NSE/Yahoo Finance,GRAVISSHO.NS,,,20-APR-2026,
INE024L01027,Gravita India Limited,GRAVITA,GRAVITA#,133282,NSE+BSE,NSE/Yahoo Finance,GRAVITA.NS,,,16-NOV-2010,
INE224A01026,Greaves Cotton Limited,GREAVESCOT,GREAVESCOT,501455,NSE+BSE,NSE/Yahoo Finance,GREAVESCOT.NS,,,09-SEP-2004,
INE544R01021,Greenlam Industries Limited,GREENLAM,GREENLAM,538979,NSE+BSE,NSE/Yahoo Finance,GREENLAM.NS,,,02-MAR-2015,
INE08ZM01014,Greenpanel Industries Limited,GREENPANEL,GREENPANEL,542857,NSE+BSE,NSE/Yahoo Finance,GREENPANEL.NS,,,23-OCT-2019,
INE461C01038,Greenply Industries Limited,GREENPLY,GREENPLY,526797,NSE+BSE,NSE/Yahoo Finance,GREENPLY.NS,,,06-MAR-1996,
INE199P01028,Gretex Corporate Services Limited,GCSL,GCSL,543324,NSE+BSE,NSE/Yahoo Finance,GCSL.NS,,,04-SEP-2025,
INE536A01023,Grindwell Norton Limited,GRINDWELL,GRINDWELL#,106076,NSE+BSE,NSE/Yahoo Finance,GRINDWELL.NS,,,11-SEP-2006,
INE742B01025,Gufic Biosciences Limited,GUFICBIO,GUFICBIO,509079,NSE+BSE,NSE/Yahoo Finance,GUFICBIO.NS,,,19-OCT-2004,
INE186A01019,Gujarat Alkalies and Chemicals Limited,GUJALKALI,GUJALKALI,530001,NSE+BSE,NSE/Yahoo Finance,GUJALKALI.NS,,,07-AUG-1997,
INE036B01030,Gujarat Ambuja Exports Limited,GAEL,GAEL,524226,NSE+BSE,NSE/Yahoo Finance,GAEL.NS,,,11-OCT-2000,
INE826C01016,Gujarat Apollo Industries Limited,GUJAPOLLO,GUJAPOLLO,522217,NSE+BSE,NSE/Yahoo Finance,GUJAPOLLO.NS,,,04-JUN-2007,
INE09N301011,Gujarat Fluorochemicals Limited,FLUOROCHEM,FLUOROCHEM#,142812,NSE+BSE,NSE/Yahoo Finance,FLUOROCHEM.NS,,,16-OCT-2019,
INE162A01010,Gujarat Industries Power Company Limited,GIPCL,GIPCL,517300,NSE+BSE,NSE/Yahoo Finance,GIPCL.NS,,,08-FEB-1995,
INE0V0W01025,Gujarat Kidney And Super Speciality Limited,GKSL,GKSL,544666,NSE+BSE,NSE/Yahoo Finance,GKSL.NS,,,30-DEC-2025,
INE540A01017,Gujarat Lease Financing Limited,GLFL,GLFL,500174,NSE+BSE,NSE/Yahoo Finance,GLFL.NS,,,08-FEB-1995,
INE131A01031,Gujarat Mineral Development Corporation Limited,GMDCLTD,GMDCLTD#,132181,NSE+BSE,NSE/Yahoo Finance,GMDCLTD.NS,,,17-DEC-1997,
INE113A01013,Gujarat Narmada Valley Fertilizers and Chemicals Limited,GNFC,GNFC,500670,NSE+BSE,NSE/Yahoo Finance,GNFC.NS,,,17-MAY-1995,
INE207H01018,Gujarat Natural Resources Limited,GNRL,GNRL,513536,NSE+BSE,NSE/Yahoo Finance,GNRL.NS,,,20-APR-2026,
INE517F01014,Gujarat Pipavav Port Limited,GPPL,GPPL,533248,NSE+BSE,NSE/Yahoo Finance,GPPL.NS,,,09-SEP-2010,
INE610B01024,Gujarat Raffia Industries Limited,GUJRAFFIA,GUJRAFFIA,523836,NSE+BSE,NSE/Yahoo Finance,GUJRAFFIA.NS,,,09-OCT-1996,
INE026A01025,Gujarat State Fertilizers & Chemicals Limited,GSFC,GSFC,500690,NSE+BSE,NSE/Yahoo Finance,GSFC.NS,,,06-SEP-1995,
INE942C01045,Gujarat Themis Biosyn Limited,GUJTHEM,GUJTHEM,506879,NSE+BSE,NSE/Yahoo Finance,GUJTHEM.NS,,,25-FEB-2025,
INE635Q01029,Gulf Oil Lubricants India Limited,GULFOILLUB,GULFOILLUB,538567,NSE+BSE,NSE/Yahoo Finance,GULFOILLUB.NS,,,31-JUL-2014,
INE255D01024,Gulshan Polyols Limited,GULPOLY,GULPOLY,532457,NSE+BSE,NSE/Yahoo Finance,GULPOLY.NS,,,28-JAN-2015,
INE724A01017,Gyftr Limited,GYFTR,GYFTR,507912,NSE+BSE,NSE/Yahoo Finance,GYFTR.NS,,,10-JUL-2026,
INE926X01010,H.G. Infra Engineering Limited,HGINFRA,HGINFRA#,141019,NSE+BSE,NSE/Yahoo Finance,HGINFRA.NS,,,09-MAR-2018,
INE320X01016,HALEOS LABS LIMITED,HALEOSLABS,HALEOSLABS,540679,NSE+BSE,NSE/Yahoo Finance,HALEOSLABS.NS,,,17-AUG-2017,
INE640B01021,HB Estate Developers Limited,HBESD,HBESD,532334,NSE+BSE,NSE/Yahoo Finance,HBESD.NS,,,20-APR-2026,
INE550B01022,HB Stockholdings Limited,HBSL,HBSL,532216,NSE+BSE,NSE/Yahoo Finance,HBSL.NS,,,23-JUL-2018,
